Entity,Day,"People vaccinated (cumulative, per hundred)"
Georgia,2022-01-20,37.96204
Georgia,2022-01-21,38.095116
Georgia,2022-01-22,38.200603
Georgia,2022-01-24,38.23502
Georgia,2022-01-25,38.406597
Georgia,2022-01-26,38.57338
Georgia,2022-01-27,38.958435
Georgia,2022-01-29,39.1693
Georgia,2022-01-30,39.347916
Georgia,2022-01-31,39.550274
Georgia,2022-02-01,39.71832
Georgia,2022-02-02,39.855797
Georgia,2022-02-03,39.97214
Georgia,2022-02-04,40.076126
Georgia,2022-02-05,40.14206
Georgia,2022-02-07,40.250206
Georgia,2022-02-08,40.32771
Georgia,2022-02-09,40.41754
Georgia,2022-02-10,40.489483
Georgia,2022-02-12,40.618633
Georgia,2022-02-13,40.632523
Georgia,2022-02-14,40.708572
Georgia,2022-02-16,40.84787
Georgia,2022-02-17,40.912117
Georgia,2022-02-18,40.976887
Georgia,2022-02-19,41.01381
Georgia,2022-02-20,41.023453
Georgia,2022-02-21,41.081295
Georgia,2022-02-22,41.155106
Georgia,2022-02-24,41.27598
Georgia,2022-02-25,41.34189
Georgia,2022-02-26,41.37525
Georgia,2022-02-27,41.38732
Georgia,2022-02-28,41.46996
Georgia,2022-03-01,41.49573
Georgia,2022-03-02,41.51776
Georgia,2022-03-03,41.521477
Georgia,2022-03-04,41.543243
Georgia,2022-03-05,41.558186
Georgia,2022-03-06,41.565037
Georgia,2022-03-07,41.58886
Georgia,2022-03-09,41.612076
Georgia,2022-03-10,41.638744
Georgia,2022-03-11,41.667572
Georgia,2022-03-12,41.68154
Georgia,2022-03-13,41.684807
Georgia,2022-03-14,41.71933
Georgia,2022-03-15,41.754246
Georgia,2022-03-17,41.81475
Georgia,2022-03-18,41.84811
Georgia,2022-03-19,41.864212
Georgia,2022-03-20,41.868137
Georgia,2022-03-21,41.90411
Georgia,2022-03-22,41.946167
Georgia,2022-03-23,41.986984
Georgia,2022-03-24,42.029835
Georgia,2022-03-25,42.066017
Georgia,2022-03-26,42.08952
Georgia,2022-03-27,42.094395
Georgia,2022-03-29,42.18154
Georgia,2022-03-30,42.227684
Georgia,2022-03-31,42.27019
Georgia,2022-04-03,42.28566
Georgia,2022-04-04,42.296963
Georgia,2022-04-05,42.301575
Georgia,2022-04-06,42.31259
Georgia,2022-04-07,42.32698
Georgia,2022-04-08,42.34403
Georgia,2022-04-09,42.351116
Georgia,2022-04-10,42.35465
Georgia,2022-04-11,42.380264
Georgia,2022-04-12,42.401978
Georgia,2022-04-13,42.42148
Georgia,2022-04-14,42.44285
Georgia,2022-04-17,42.472862
Georgia,2022-04-18,42.493023
Georgia,2022-04-20,42.507965
Georgia,2022-04-21,42.54599
Georgia,2022-04-28,42.594845
Georgia,2022-04-30,42.64821
Georgia,2022-05-02,42.659172
Georgia,2022-05-03,42.672638
Georgia,2022-05-06,42.70534
Georgia,2022-05-08,42.718834
Georgia,2022-05-15,42.76139
Georgia,2022-05-24,42.810776
Georgia,2022-05-31,42.850567
Georgia,2022-06-07,42.88754
Georgia,2022-06-14,42.925457
Georgia,2022-06-21,42.957
Georgia,2022-06-28,42.986305
Georgia,2022-07-12,43.096245
Georgia,2022-07-19,43.15211
Georgia,2022-07-26,43.21644
Georgia,2022-08-23,43.36944
Georgia,2022-10-13,43.599438
Germany,2020-12-27,0.029049942
Germany,2020-12-28,0.050543353
Germany,2020-12-29,0.110278465
Germany,2020-12-30,0.18664412
Germany,2020-12-31,0.24608906
Germany,2021-01-01,0.27668026
Germany,2021-01-02,0.3335683
Germany,2021-01-03,0.36046213
Germany,2021-01-04,0.4155984
Germany,2021-01-05,0.47806045
Germany,2021-01-06,0.55313575
Germany,2021-01-07,0.6184509
Germany,2021-01-08,0.69326216
Germany,2021-01-09,0.7653358
Germany,2021-01-10,0.8079801
Germany,2021-01-11,0.8898044
Germany,2021-01-12,0.9841897
Germany,2021-01-13,1.1179547
Germany,2021-01-14,1.2180651
Germany,2021-01-15,1.3262457
Germany,2021-01-16,1.3938918
Germany,2021-01-17,1.4304863
Germany,2021-01-18,1.5108348
Germany,2021-01-19,1.6105372
Germany,2021-01-20,1.704524
Germany,2021-01-21,1.7812798
Germany,2021-01-22,1.8631136
Germany,2021-01-23,1.9116174
Germany,2021-01-24,1.942192
Germany,2021-01-25,2.0044684
Germany,2021-01-26,2.0654001
Germany,2021-01-27,2.126258
Germany,2021-01-28,2.1821885
Germany,2021-01-29,2.2415192
Germany,2021-01-30,2.2827756
Germany,2021-01-31,2.3134859
Germany,2021-02-01,2.3829432
Germany,2021-02-02,2.4608798
Germany,2021-02-03,2.5378222
Germany,2021-02-04,2.6118224
Germany,2021-02-05,2.6943996
Germany,2021-02-06,2.748657
Germany,2021-02-07,2.7823224
Germany,2021-02-08,2.8453863
Germany,2021-02-09,2.9171185
Germany,2021-02-10,3.0096939
Germany,2021-02-11,3.0997953
Germany,2021-02-12,3.1953557
Germany,2021-02-13,3.269206
Germany,2021-02-14,3.3163815
Germany,2021-02-15,3.399867
Germany,2021-02-16,3.4930632
Germany,2021-02-17,3.606606
Germany,2021-02-18,3.715914
Germany,2021-02-19,3.8386416
Germany,2021-02-20,3.929307
Germany,2021-02-21,3.9980042
Germany,2021-02-22,4.1149793
Germany,2021-02-23,4.245882
Germany,2021-02-24,4.3859134
Germany,2021-02-25,4.541732
Germany,2021-02-26,4.716167
Germany,2021-02-27,4.845306
Germany,2021-02-28,4.9398637
Germany,2021-03-01,5.117748
Germany,2021-03-02,5.3176484
Germany,2021-03-03,5.529235
Germany,2021-03-04,5.7465143
Germany,2021-03-05,5.9947095
Germany,2021-03-06,6.178282
Germany,2021-03-07,6.3144464
Germany,2021-03-08,6.5366626
Germany,2021-03-09,6.772651
Germany,2021-03-10,7.037051
Germany,2021-03-11,7.3035717
Germany,2021-03-12,7.610088
Germany,2021-03-13,7.837747
Germany,2021-03-14,7.99826
Germany,2021-03-15,8.224712
Germany,2021-03-16,8.357039
Germany,2021-03-17,8.505636
Germany,2021-03-18,8.646603
Germany,2021-03-19,8.838828
Germany,2021-03-20,9.038712
Germany,2021-03-21,9.189399
Germany,2021-03-22,9.419358
Germany,2021-03-23,9.675037
Germany,2021-03-24,9.972571
Germany,2021-03-25,10.271846
Germany,2021-03-26,10.611722
Germany,2021-03-27,10.873411
Germany,2021-03-28,11.044118
Germany,2021-03-29,11.301951
Germany,2021-03-30,11.580014
Germany,2021-03-31,11.856798
Germany,2021-04-01,12.144206
Germany,2021-04-02,12.332732
Germany,2021-04-03,12.53239
Germany,2021-04-04,12.702443
Germany,2021-04-05,12.914351
Germany,2021-04-06,13.26858
Germany,2021-04-07,14.017174
Germany,2021-04-08,14.768043
Germany,2021-04-09,15.401603
Germany,2021-04-10,15.763387
Germany,2021-04-11,16.014048
Germany,2021-04-12,16.412952
Germany,2021-04-13,17.043186
Germany,2021-04-14,17.904808
Germany,2021-04-15,18.632334
Germany,2021-04-16,19.236616
Germany,2021-04-17,19.596462
Germany,2021-04-18,19.867805
Germany,2021-04-19,20.267946
Germany,2021-04-20,20.893158
Germany,2021-04-21,21.696234
Germany,2021-04-22,22.376047
Germany,2021-04-23,22.93743
Germany,2021-04-24,23.298353
Germany,2021-04-25,23.573198
Germany,2021-04-26,24.003613
Germany,2021-04-27,24.913198
Germany,2021-04-28,26.13776
Germany,2021-04-29,27.100286
Germany,2021-04-30,27.848827
Germany,2021-05-01,28.14719
Germany,2021-05-02,28.377687
Germany,2021-05-03,28.78003
Germany,2021-05-04,29.653307
Germany,2021-05-05,30.809795
Germany,2021-05-06,31.735085
Germany,2021-05-07,32.477642
Germany,2021-05-08,32.788456
Germany,2021-05-09,33.002174
Germany,2021-05-10,33.491783
Germany,2021-05-11,34.524162
Germany,2021-05-12,35.8277
Germany,2021-05-13,36.136303
Germany,2021-05-14,36.753326
Germany,2021-05-15,37.03207
Germany,2021-05-16,37.220776
Germany,2021-05-17,37.640453
Germany,2021-05-18,38.305107
Germany,2021-05-19,39.044895
Germany,2021-05-20,39.619892
Germany,2021-05-21,40.11832
Germany,2021-05-22,40.339397
Germany,2021-05-23,40.48549
Germany,2021-05-24,40.654404
Germany,2021-05-25,41.025394
Germany,2021-05-26,41.73347
Germany,2021-05-27,42.324337
Germany,2021-05-28,42.846508
Germany,2021-05-29,43.062862
Germany,2021-05-30,43.18495
Germany,2021-05-31,43.481693
Germany,2021-06-01,44.076828
Germany,2021-06-02,44.868843
Germany,2021-06-03,45.208668
Germany,2021-06-04,45.64122
Germany,2021-06-05,45.796333
Germany,2021-06-06,45.871635
Germany,2021-06-07,46.162994
Germany,2021-06-08,46.688828
Germany,2021-06-09,47.375973
Germany,2021-06-10,47.985153
Germany,2021-06-11,48.532383
Germany,2021-06-12,48.73093
Germany,2021-06-13,48.811382
Germany,2021-06-14,49.125217
Germany,2021-06-15,49.654694
Germany,2021-06-16,50.32872
Germany,2021-06-17,50.900227
Germany,2021-06-18,51.388668
Germany,2021-06-19,51.56467
Germany,2021-06-20,51.651485
Germany,2021-06-21,51.934986
Germany,2021-06-22,52.455368
Germany,2021-06-23,53.124283
Germany,2021-06-24,53.77772
Germany,2021-06-25,54.271423
Germany,2021-06-26,54.455452
Germany,2021-06-27,54.560574
Germany,2021-06-28,54.870186
Germany,2021-06-29,55.397545
Germany,2021-06-30,56.01779
Germany,2021-07-01,56.571903
Germany,2021-07-02,57.0371
Germany,2021-07-03,57.234207
Germany,2021-07-04,57.346375
Germany,2021-07-05,57.5922
Germany,2021-07-06,57.959934
Germany,2021-07-07,58.389233
Germany,2021-07-08,58.734577
Germany,2021-07-09,59.00216
Germany,2021-07-10,59.12749
Germany,2021-07-11,59.207844
Germany,2021-07-12,59.40043
Germany,2021-07-13,59.650227
Germany,2021-07-14,59.93648
Germany,2021-07-15,60.175724
Germany,2021-07-16,60.3791
Germany,2021-07-17,60.485886
Germany,2021-07-18,60.56751
Germany,2021-07-19,60.690327
Germany,2021-07-20,60.86839
Germany,2021-07-21,61.081852
Germany,2021-07-22,61.25364
Germany,2021-07-23,61.400322
Germany,2021-07-24,61.475624
Germany,2021-07-25,61.519478
Germany,2021-07-26,61.617138
Germany,2021-07-27,61.75786
Germany,2021-07-28,61.929077
Germany,2021-07-29,62.075024
Germany,2021-07-30,62.202827
Germany,2021-07-31,62.273655
Germany,2021-08-01,62.315098
Germany,2021-08-02,62.398926
Germany,2021-08-03,62.513912
Germany,2021-08-04,62.656487
Germany,2021-08-05,62.781223
Germany,2021-08-06,62.894398
Germany,2021-08-07,62.9582
Germany,2021-08-08,62.98993
Germany,2021-08-09,63.06391
Germany,2021-08-10,63.17514
Germany,2021-08-11,63.328747
Germany,2021-08-12,63.47943
Germany,2021-08-13,63.6135
Germany,2021-08-14,63.69428
Germany,2021-08-15,63.73879
Germany,2021-08-16,63.840393
Germany,2021-08-17,63.988495
Germany,2021-08-18,64.16461
Germany,2021-08-19,64.329605
Germany,2021-08-20,64.476685
Germany,2021-08-21,64.563225
Germany,2021-08-22,64.60972
Germany,2021-08-23,64.718704
Germany,2021-08-24,64.8756
Germany,2021-08-25,65.05582
Germany,2021-08-26,65.22321
Germany,2021-08-27,65.36699
Germany,2021-08-28,65.45148
Germany,2021-08-29,65.49432
Germany,2021-08-30,65.59649
Germany,2021-08-31,65.74764
Germany,2021-09-01,65.90957
Germany,2021-09-02,66.05603
Germany,2021-09-03,66.17227
Germany,2021-09-04,66.22923
Germany,2021-09-05,66.26068
Germany,2021-09-06,66.33766
Germany,2021-09-07,66.45965
Germany,2021-09-08,66.59511
Germany,2021-09-09,66.72811
Germany,2021-09-10,66.82951
Germany,2021-09-11,66.881
Germany,2021-09-12,66.90809
Germany,2021-09-13,66.98161
Germany,2021-09-14,67.10557
Germany,2021-09-15,67.240906
Germany,2021-09-16,67.37654
Germany,2021-09-17,67.48191
Germany,2021-09-18,67.53117
Germany,2021-09-19,67.55701
Germany,2021-09-20,67.61967
Germany,2021-09-21,67.72622
Germany,2021-09-22,67.840485
Germany,2021-09-23,67.958626
Germany,2021-09-24,68.04622
Germany,2021-09-25,68.08478
Germany,2021-09-26,68.10486
Germany,2021-09-27,68.160965
Germany,2021-09-28,68.25847
Germany,2021-09-29,68.35653
Germany,2021-09-30,68.445984
Germany,2021-10-01,68.49826
Germany,2021-10-02,68.51277
Germany,2021-10-03,68.51664
Germany,2021-10-04,68.55438
Germany,2021-10-05,68.6315
Germany,2021-10-06,68.70961
Germany,2021-10-07,68.79437
Germany,2021-10-08,68.85202
Germany,2021-10-09,68.87016
Germany,2021-10-10,68.8762
Germany,2021-10-11,68.91298
Germany,2021-10-12,68.98261
Germany,2021-10-13,69.05606
Germany,2021-10-14,69.13157
Germany,2021-10-15,69.18279
Germany,2021-10-16,69.20077
Germany,2021-10-17,69.206055
Germany,2021-10-18,69.239395
Germany,2021-10-19,69.30285
Germany,2021-10-20,69.36752
Germany,2021-10-21,69.433815
Germany,2021-10-22,69.47979
Germany,2021-10-23,69.49637
Germany,2021-10-24,69.50117
Germany,2021-10-25,69.53176
Germany,2021-10-26,69.593765
Germany,2021-10-27,69.658516
Germany,2021-10-28,69.7247
Germany,2021-10-29,69.77211
Germany,2021-10-30,69.78942
Germany,2021-10-31,69.79417
Germany,2021-11-01,69.80851
Germany,2021-11-02,69.86003
Germany,2021-11-03,69.92431
Germany,2021-11-04,69.99379
Germany,2021-11-05,70.04521
Germany,2021-11-06,70.067795
Germany,2021-11-07,70.074936
Germany,2021-11-08,70.11204
Germany,2021-11-09,70.18526
Germany,2021-11-10,70.263504
Germany,2021-11-11,70.346855
Germany,2021-11-12,70.411995
Germany,2021-11-13,70.443054
Germany,2021-11-14,70.45253
Germany,2021-11-15,70.50001
Germany,2021-11-16,70.58635
Germany,2021-11-17,70.67583
Germany,2021-11-18,70.77416
Germany,2021-11-19,70.860695
Germany,2021-11-20,70.91891
Germany,2021-11-21,70.93621
Germany,2021-11-22,71.01752
Germany,2021-11-23,71.167145
Germany,2021-11-24,71.33879
Germany,2021-11-25,71.5119
Germany,2021-11-26,71.6511
Germany,2021-11-27,71.78222
Germany,2021-11-28,71.8139
Germany,2021-11-29,71.9133
Germany,2021-11-30,72.05945
Germany,2021-12-01,72.20913
Germany,2021-12-02,72.34853
Germany,2021-12-03,72.4649
Germany,2021-12-04,72.56905
Germany,2021-12-05,72.59447
Germany,2021-12-06,72.675606
Germany,2021-12-07,72.78812
Germany,2021-12-08,72.90884
Germany,2021-12-09,73.02066
Germany,2021-12-10,73.114395
Germany,2021-12-11,73.20144
Germany,2021-12-12,73.222664
Germany,2021-12-13,73.287254
Germany,2021-12-14,73.39174
Germany,2021-12-15,73.51616
Germany,2021-12-16,73.64071
Germany,2021-12-17,73.76652
Germany,2021-12-18,73.89459
Germany,2021-12-19,73.94474
Germany,2021-12-20,74.0343
Germany,2021-12-21,74.15298
Germany,2021-12-22,74.27316
Germany,2021-12-23,74.34393
Germany,2021-12-24,74.3487
Germany,2021-12-25,74.35066
Germany,2021-12-26,74.356964
Germany,2021-12-27,74.41737
Germany,2021-12-28,74.49431
Germany,2021-12-29,74.57155
Germany,2021-12-30,74.627205
Germany,2021-12-31,74.63288
Germany,2022-01-01,74.63552
Germany,2022-01-02,74.655045
Germany,2022-01-03,74.70213
Germany,2022-01-04,74.770546
Germany,2022-01-05,74.84241
Germany,2022-01-06,74.90374
Germany,2022-01-07,74.9713
Germany,2022-01-08,75.02567
Germany,2022-01-09,75.04793
Germany,2022-01-10,75.092384
Germany,2022-01-11,75.15707
Germany,2022-01-12,75.22822
Germany,2022-01-13,75.29759
Germany,2022-01-14,75.37199
Germany,2022-01-15,75.44186
Germany,2022-01-16,75.464355
Germany,2022-01-17,75.51144
Germany,2022-01-18,75.57173
Germany,2022-01-19,75.64141
Germany,2022-01-20,75.71018
Germany,2022-01-21,75.77375
Germany,2022-01-22,75.81936
Germany,2022-01-23,75.83516
Germany,2022-01-24,75.87213
Germany,2022-01-25,75.92155
Germany,2022-01-26,75.97092
Germany,2022-01-27,76.02067
Germany,2022-01-28,76.066536
Germany,2022-01-29,76.09808
Germany,2022-01-30,76.10869
Germany,2022-01-31,76.13432
Germany,2022-02-01,76.164734
Germany,2022-02-02,76.20117
Germany,2022-02-03,76.23535
Germany,2022-02-04,76.26646
Germany,2022-02-05,76.285934
Germany,2022-02-06,76.29257
Germany,2022-02-07,76.307846
Germany,2022-02-08,76.33349
Germany,2022-02-09,76.357254
Germany,2022-02-10,76.3796
Germany,2022-02-11,76.400444
Germany,2022-02-12,76.41294
Germany,2022-02-13,76.41654
Germany,2022-02-14,76.4279
Germany,2022-02-15,76.44505
Germany,2022-02-16,76.46058
Germany,2022-02-17,76.475845
Germany,2022-02-18,76.49514
Germany,2022-02-19,76.50312
Germany,2022-02-20,76.50596
Germany,2022-02-21,76.518196
Germany,2022-02-22,76.53212
Germany,2022-02-23,76.54494
Germany,2022-02-24,76.558495
Germany,2022-02-25,76.569824
Germany,2022-02-26,76.57575
Germany,2022-02-27,76.57856
Germany,2022-02-28,76.589035
Germany,2022-03-01,76.60107
Germany,2022-03-02,76.6141
Germany,2022-03-03,76.62763
Germany,2022-03-04,76.64116
Germany,2022-03-05,76.64879
Germany,2022-03-06,76.6539
Germany,2022-03-07,76.663414
Germany,2022-03-08,76.67436
Germany,2022-03-09,76.68412
Germany,2022-03-10,76.69431
Germany,2022-03-11,76.70562
Germany,2022-03-12,76.710976
Germany,2022-03-13,76.71294
Germany,2022-03-14,76.71879
Germany,2022-03-15,76.72744
Germany,2022-03-16,76.73523
Germany,2022-03-17,76.742874
Germany,2022-03-18,76.75055
Germany,2022-03-19,76.75467
Germany,2022-03-20,76.75681
Germany,2022-03-21,76.76159
Germany,2022-03-22,76.769936
Germany,2022-03-23,76.776886
Germany,2022-03-24,76.784065
Germany,2022-03-25,76.79042
Germany,2022-03-26,76.79381
Germany,2022-03-27,76.794914
Germany,2022-03-28,76.798904
Germany,2022-03-29,76.80558
Germany,2022-03-30,76.81164
Germany,2022-03-31,76.81857
Germany,2022-04-01,76.82336
Germany,2022-04-02,76.82578
Germany,2022-04-03,76.82693
Germany,2022-04-04,76.82963
Germany,2022-04-05,76.83463
Germany,2022-04-06,76.84135
Germany,2022-04-07,76.845985
Germany,2022-04-08,76.8503
Germany,2022-04-09,76.852165
Germany,2022-04-10,76.85282
Germany,2022-04-11,76.855125
Germany,2022-04-12,76.858154
Germany,2022-04-13,76.86336
Germany,2022-04-14,76.86661
Germany,2022-04-15,76.86698
Germany,2022-04-16,76.86756
Germany,2022-04-17,76.86782
Germany,2022-04-18,76.86803
Germany,2022-04-19,76.87339
Germany,2022-04-20,76.87591
Germany,2022-04-21,76.87844
Germany,2022-04-22,76.881325
Germany,2022-04-23,76.882706
Germany,2022-04-24,76.883156
Germany,2022-04-25,76.88547
Germany,2022-04-26,76.89141
Germany,2022-04-27,76.89446
Germany,2022-04-28,76.89749
Germany,2022-04-29,76.90649
Germany,2022-04-30,76.90788
Germany,2022-05-01,76.90819
Germany,2022-05-02,76.90983
Germany,2022-05-03,76.91334
Germany,2022-05-04,76.9164
Germany,2022-05-05,76.92007
Germany,2022-05-06,76.92241
Germany,2022-05-07,76.92341
Germany,2022-05-08,76.92365
Germany,2022-05-09,76.92489
Germany,2022-05-10,76.92771
Germany,2022-05-11,76.92984
Germany,2022-05-12,76.9321
Germany,2022-05-13,76.93384
Germany,2022-05-14,76.934616
Germany,2022-05-15,76.93493
Germany,2022-05-16,76.93608
Germany,2022-05-17,76.93878
Germany,2022-05-18,76.94039
Germany,2022-05-19,76.94243
Germany,2022-05-20,76.944084
Germany,2022-05-21,76.944916
Germany,2022-05-22,76.94512
Germany,2022-05-23,76.94619
Germany,2022-05-24,76.94901
Germany,2022-05-25,76.951225
Germany,2022-05-26,76.95144
Germany,2022-05-27,76.952576
Germany,2022-05-28,76.95335
Germany,2022-05-29,76.95362
Germany,2022-05-30,76.95467
Germany,2022-05-31,76.95648
Germany,2022-06-01,76.95804
Germany,2022-06-02,76.959785
Germany,2022-06-03,76.96162
Germany,2022-06-04,76.96223
Germany,2022-06-05,76.962296
Germany,2022-06-06,76.962364
Germany,2022-06-07,76.963745
Germany,2022-06-08,76.96521
Germany,2022-06-09,76.96703
Germany,2022-06-10,76.96861
Germany,2022-06-11,76.969505
Germany,2022-06-12,76.96975
Germany,2022-06-13,76.970764
Germany,2022-06-14,76.97236
Germany,2022-06-15,76.97463
Germany,2022-06-16,76.975815
Germany,2022-06-17,76.977135
Germany,2022-06-18,76.977844
Germany,2022-06-19,76.97826
Germany,2022-06-20,76.979355
Germany,2022-06-21,76.980934
Germany,2022-06-22,76.9825
Germany,2022-06-23,76.9843
Germany,2022-06-24,76.98636
Germany,2022-06-25,76.98721
Germany,2022-06-26,76.98752
Germany,2022-06-27,76.988495
Germany,2022-06-28,76.99137
Germany,2022-06-29,76.99307
Germany,2022-06-30,76.99498
Germany,2022-07-01,76.99656
Germany,2022-07-02,76.99718
Germany,2022-07-03,76.9973
Germany,2022-07-04,76.99804
Germany,2022-07-05,76.99942
Germany,2022-07-06,77.00096
Germany,2022-07-07,77.002815
Germany,2022-07-08,77.0044
Germany,2022-07-09,77.00512
Germany,2022-07-10,77.00522
Germany,2022-07-11,77.006386
Germany,2022-07-12,77.00814
Germany,2022-07-13,77.00955
Germany,2022-07-14,77.01094
Germany,2022-07-15,77.0126
Germany,2022-07-16,77.013405
